mint_address,min_ratio,manipulated,return_ratio,label
72FWAi73Y9hgLuQR7c77h5TZDbk7zbr9qUEw5FHZpump,0.310244894961889,unknown,-0.4840032301656275,medium
PvoKzhKTXpu62xgXWZUgNJT6eqJayzEGAvZCho6pump,0.0611376755893686,yes,-0.8806681373506424,high
B7cxXXSmCBsSgftCSKxxcR98Nr24eb3fSsK5Eee2pump,0.2053037137540582,unknown,-0.4039591583708396,high
VocpqbXDC2VguFESzFzPGhM9rUgvZiA3bNqLCYGpump,0.07049739388623881,yes,-0.8781927155161268,high
3kpyUWRxtWC6fj11Ake1fxvhGkdrnuZL8CrE7ysUpump,0.07346719074437336,yes,-0.48274810587686395,high
2SbQy6rZis26bRqcWaYhXE2GVPqwf7ip25P7ppzepump,0.04151470752118347,yes,-0.8812833354171751,high
FtEzEC5tJkxGA74N4Eu129oAjja9nQokKpdj8KNpump,0.051855725648498656,yes,-0.8814488075729653,high
5H64UHHZvGB4uoMye49EbfePu1MpA5a3nrd719DjREJ6,0.8380188290105416,yes,-0.1801030965035049,high
GZ2zknHsCiWdmaGjvjf8W6HKHQu3fejXV41uftMPpump,0.05094161446218198,yes,-0.8214144769416312,high
2LCTqo29wrMEAHsexs6E5eTnruZU2hdy87TPTzfSpump,0.5386680267609436,unknown,0.4897543512172687,medium
H5GTLWPuZHdZWN14N5wdmwagrTD2mkcxivYtbZH4pump,0.1166143190797039,no,-0.7354397642954718,high
CJt3sNighYNNsHnzE9bRd4E9ntCKhjubpzv2eQwypump,0.0038937288664198876,yes,-0.9760358799570166,high
6onvDzaQhS4uGMRfA3VSWEU1vtGwwzCijPgk72DJpump,0.06843775465268784,yes,-0.8742968669850174,high
HRaaqnfCn4tk2EK5CYnpUjimPnFfm67Xuu3DiTzUpump,0.04625637375885306,yes,-0.9251617370327213,high
Fjit2SKdQUQdJb7qiCS1TZnmVxpgpYu9Vp1mfx8ipump,0.6189535241300079,yes,-0.47319159990332793,high
HQTK2ybdTrrbwxiUxrQaeY4bZhEjshYfUdbiC6kSpump,0.263975708215401,no,-0.6883055498800347,high
FxocnKai6QMEpss6hhDAKkunzAH4wxoZhfRxhtXEpump,0.057897875603109855,yes,-0.9202565045947145,high
J3WaR4AUyCMR2ELvBjDEfejm3AM1SNn7kShNi85dpump,0.01861909624030028,yes,-0.965950242323122,high
2Z8xdK7CtKoboS6VMmdcy8T5p2HYTUsbJcRxWL8kpump,0.08034060824136766,unknown,-0.6605760203182238,high
8EvLCpNqpBXMQ5VLTAH7DiPeYAKRcfX6eCCU1bX6pump,0.06487937220989048,yes,-0.9140651584645724,high
43G8fx8grJ58ZHurhQM1hEigxLtKtT5bBZtCVQPhpump,0.298813190447253,no,-0.4358237903869264,high
C1UfmZgkmaVEYD1VChfFS9Rx7Rp6H4amKgUYbUMrpump,0.10466193301004192,no,-0.810232325026132,high
71aHvDz3pGAwoVUXqudATM8CfxRZYjSwLvY2fDUspump,0.05964696133145689,yes,-0.5268901233692838,high
BQrU5RwmYGfPZuBdcF3Te4DobDipwtFCe2NEhJTJpump,0.048704212534722666,yes,-0.8879838684300475,high
AJMKrTvMMwAvtTqTJJZh1FexzwBAH6yqfBsfndxSpump,0.03588839137441285,yes,-0.9563369913878597,high
eiu9KULXfswbCoZSQQLpTPnWRkvp1Fq3i8gRnsvpFPW,0.5262018834271653,unknown,5.484545826103227,high
AuKCkebYeNT2j9ZC2r6hRS3j6MLVcFVghfn9JZwrpump,0.02044489628913558,yes,-0.7888025694413173,high
CeeK1YCaSkoYZWjpzPomsGVTqiCfpTr7TnA9V7Dvpump,0.8494396402984294,no,0.7066354521482394,low
6RSiH1b42XcStWPgPXiD6b8XfmNVGrLwSLCKcAvkpump,0.14825376880460092,yes,-0.8621177975865284,high
2pAMqtFqmwJaVD6jiCpAV2hfuNhPPgh1F9pLsu2Cbgtm,0.8512149652746432,yes,10.138723308169096,high
7dzH3mHs1qNa5NCA9qJrc86XP6TuoguRbx2Bzcvwpump,0.842488736083931,yes,0.07254544471949145,high
3rRv5zPcpKQDF5sAn6751aKKKUDwwqRSFzGEXRBSpump,0.045005967666323796,yes,-0.9529852686841542,high
785kWHswcKz1BSts6zBY3i8ni8oGLTWcgVVNjV3rpump,0.3442418969059817,no,-0.47023673233988666,medium
8FGxHMgcSAuCGfvPW3eQncaRfgbiKPhFptj6c7p1pump,0.3982601850301791,no,-0.20320962065868314,medium
4TEKK7urffH1gxQcNVuCdNo1EhnFiqxvNyawvkdJpump,0.054561121290295174,unknown,-0.8966212098445984,high
81VbRHBcQZuZdhYhjJKCiWwA5VtJUSzG2kD24cJBpump,0.04608539070821053,yes,-0.8773133182211885,high
6Po9zfJBaSaVmnafUuzmRWRP1nuAXoCT8NGXnxSVa556,0.7739875716627966,yes,8.553443426664831,high
JDavjzFZ786e9EmCgHW7HgtNdbhs2h7wBtKiFBEXpump,0.5136427397764955,unknown,-0.4069885908329641,high
2VpL5aZHQK2EsDtZ1KeYgWYGDHjmHhmAxLnHEgdrpump,0.7486475173250104,no,1.3442342315718931,low
FhQZGWJSjGo6borgyk5AXV2AteRuQy5QShSxY6Sopump,0.38479950386317874,no,-0.49908527842106265,medium
7cfddNehTLwmne2aK3v6cJ6oyknkHu1VXwLZ61wypump,0.0955109411201116,yes,-0.7944114919188643,high
9HtM3Ux97FumZPJxctLw2bKj3PXJog3ngRRV59Ppump,0.9262907917116784,no,1.111814047147164,high
AJW5kuUypov3UrN9fuMr2ZK7JGFeeTZqXcD2h9Wkpump,0.14589352178990658,yes,-0.4565868529560488,high
93YDh9FcHpc5vEYfc3EpZK4tBzfBmufQ74m3FgNNpump,0.08432354416741666,no,-0.8567489211821038,high
6XRfz2vpeiTt7Zw8CboPhYFGKAss7aSJB7jzLWLypump,0.05559479011938633,no,-0.854516400214323,high
2GGNHJXg85B2rsNzqoPgAX8C1ZEnTAkwwWPrQEUzpump,0.24231233655752443,unknown,-0.825175040633531,high
FJgEPXeoEikavgFQHn2PsMv5Sj1KtMQgQXmMLkxipump,0.03977440897132413,yes,-0.66261696589105,high
HaK57tEYZZs7ud3uCwkBUe2QKf3YW2Skp6fZ5Ea7pump,1.0,no,-0.0019083411687403785,low
2hngWSdJPqModJVN5Di3P5jsoG4Hs1utzFrqrRfMpump,0.35066979777539997,no,-0.2101902860936774,medium
8nGBAgYKBactvsiJDxpX1pES8pS4YAvwhjSqW6hwpump,0.032853216734402224,yes,-0.8638875604568292,high
2qi51bZJe5DvuTqAn3jGf8u17mdJEw81s939Je1Vpump,0.5203632051821877,yes,-0.06499333113002065,high
q6jtzzQSGAvmS4j7qcKK8dWqw3ue8i5LktRDfGBpump,0.22282815120476415,unknown,-0.5346815539601819,high
H9rDJ6VvKwAiqkd8hnWYpeFbAtGg9NiPhRqTNzLApump,1.0,unknown,-0.24894441175041646,medium
EtmXtqMRnCqv4BGdZpd5wx9gypkPyfoUL5mr7gqcpump,0.07361065796100345,yes,-0.8401939662464275,high
BMrK3HKfY218wEDRic5U1iUGsJw7w53zMFNQ1AZHpump,0.3264038289421215,no,-0.5977452622938065,medium
H7sbiURibSn29fPPKvgPKN3o2SsCN7hB2Yob3oVTpump,0.03722568190325202,yes,-0.9462861540848244,high
HKEbYzkTPuk7Yi9tUnQGbAh3BciJBvQRsMhnt388pump,0.08419090175105573,yes,-0.665939804609033,high
HjYnkodDtZP4As9fwcXiBb8D1UXQ4NFf8oqsFhcxpump,0.2388488930732415,no,-0.5251363445255669,high
Bc7fCYQLPD8tSksrJsWLKonmmRVuz8mi52dr2ByVpump,0.6453174501768766,no,-0.33557167481666367,medium
E3KNFg4eS1ikaQwmt7UyGoYdDnmZN5HC3RMTJpvpump,0.13388986401022035,yes,-0.5942907700653064,high
EUvRRdjiX7eC2xJ7dNJjD9taiyAEA7vfXNvvuxdFpump,0.10821766157800128,yes,-0.8025569716775537,high
5brg7iFTzRUyAEqFkPNPPNoTdwTMnDkWk34r8WJPpump,0.08581742861774927,unknown,-0.829117991233477,high
5xqmVSgN7SaUJGo991Pqz4nkb12DJfbDH5gBeigLpump,0.051930429246085756,yes,-0.871626457357915,high
D1a66B7oSfTrCrrf7GYGDm8NMvHykg1SD6Z6reYpump,0.9717619192521845,no,2.829721283769171,low
5y8At279Xx4JrzBD2w26tfaMHFAm8pdJgNiusrf6pump,0.055970218049075836,yes,-0.5688017704056426,high
BRnugA4M5ujWdRhPdGhAh9tHFGnxz4MpurJhKSdNpump,0.07771740804896937,yes,-0.7714324901187637,high
j5rsPzdE5AXYRPgiE28BoZ3xdAR2EBMSqquVGzmpump,0.047930193381128174,yes,-0.839433488366094,high
6Qm9rWevQMY1e5fGkUrDfSUVNnV58NtqrAekS1Jgpump,0.2692420989113898,no,-0.7024276400602774,high
YQVbVNePbTdEBRgkj9HPxQDRDy39tRmFz13D6SRpump,0.015441131123106104,yes,-0.9728400760788278,high
CCrRy4ayG1xvtNDTZeJ6P9wZV99c5oAiDgyuABvVpump,0.7380059819342083,no,2.371955697522976,low
6XkpXKXUqwoG61poSK3hrzg5nAu5YRtRYWz1ToZqpump,0.054214286194331086,yes,-0.6450726413954881,high
FQKTfyyM7hFEChnPhp4x1q6NNCDkWF1aSYwXnjaapump,0.05975276008167878,yes,-0.8269850847628328,high
2qBcdmHk58nryroHruU6gu9tunqpAj1V4L1fzEvGpump,1.0,yes,-0.7342117540120315,high
ZZf4UbLKVrJJHESPZ6XsF1CP16AgSorf4fCu9bTGDgJ,0.5468670960665845,yes,-0.5023290250145243,high
Ay6HVkt3ubUHyY3UoTF5QTJwKif7eP1eNfMaWSJapump,0.6557666386087914,yes,-0.4524413674674299,high
w4urSQWWLhhB1tM6jYzgd6nie8bZiiGXWs8HtBKpump,0.027121847205288773,yes,-0.9824616511953651,high
ChgAwXrBN15hF5UxHWaeTo5uRcFrDWsH9dRbU5Yspump,1.0,no,0.4414839865341914,low
4994mprQceKVHgEdA8yjG2Eou9SzGt3VBsmUvimbpump,0.5064177042168715,yes,-0.25743020700971864,high
JB6vLN3bz8B7bmGY64WZce9YxNjA115aTdxgR6ebpump,0.5085321163177404,no,-0.4582997787770465,medium
hCj9QbwvTwQZSvcaiCLgbFTo9uk7d5TvjFRmRPYpump,0.07399813903539745,yes,-0.741305565330636,high
FF2gpQrSvizNBLj9FoAp9wcQLH4chCZxtC2Dykd2pump,0.05198185363066139,yes,-0.8699365306460389,high
4pc6VvqfBSSA8Tnmbk5gPZHycN2w2bZT25D79UBBpump,0.03299086385932579,yes,-0.8743201324174753,high
7bZjtkDLdEb4yfsW3R94xLHpQFWd23AS6FFjVMKMpump,0.6982110459058267,no,0.31627316453288035,medium
EVuAEusx5fYaBzgLDjFtkeYHpFwZ3m5HJyz5X6Rgpump,0.5258279047786768,unknown,0.19241496287781854,medium
FivMrHBw5KjzBnxUeoTgbQ5Kwb8AXxKmkYiP3T9ppump,0.11927146731477795,no,-0.719011950352176,high
FnhQRQaibTePLtmfpKURZvdB3EZMyt2rSzLiPy4dpump,0.10580570628312227,yes,-0.7894617652921012,high
H7ZwXFvhZiojGFnnznhSa3KEg7h72FDqnSK2HK7tpump,0.11276345217611251,yes,0.16845074146782058,high
FhvamoExe4vwRjsH3Ccvs6rpqN8A5PHJXws8QXntpump,1.0,no,0.34692848508793767,low
HVVpMydGxHWLzyMA4WgPDnEA3xyekPBy4YfRgYDHpump,0.23495832793633642,unknown,1.4947433740229923,high
ignkVsx1JdJU5zXuJt8fxE78MdvNRgXMpDLJ143pump,0.1671344141378061,unknown,-0.7150392565403686,high
3zTUEvJXsY8h7f3CgC1A8hxAmhBYKh8TyENmvr2upump,0.3628032961012153,no,0.45440820319763725,medium
5WtFhRFY5NXex8z2CiuAMTF3YC8E52bfMQ185CAopump,1.0,no,0.8138144347432705,low
6d1fDG25NS8sbPbvjZJxCqs4sRj4cHgEHS5bZSd6pump,0.2889899508213726,no,-0.5410897807957225,high
AZfBjZbFXjWCUqfTJXA6pJsvHAT7bHZfpctqPcoopump,0.0842116911037698,yes,-0.8839322867527224,high
FHJKJbrPzLq9shyM3uSnb21cnEJVsbYe7a81Nowwpump,0.09813564915943482,yes,-0.7038163294780252,high
BZ7U5rrs2xVYeUrXKXP4EoEK3YujAqi8BUcTvP9Wpump,0.8013377321865454,yes,27.599103730084163,high
3akdmSY6dMpWhBUHL2GsdPWSpUsrgbmCDgge1jBGpump,0.04943438291848757,yes,-0.9452271848300323,high
7JJivn8soxHCn3Wbd2oVMSPmnvcqCgTeoyQxwkuFpump,0.08933436781697117,yes,-0.7938570848837613,high
8dgUbHppPrkE5b4dXo8yvL3jxNC5gd21w7GzrJSMpump,1.0,no,2.394486740921276,high
A85MSpjuCA1LXn63gtorKgYF3ACketuZ8ZXmxwdUpump,0.04377502912873983,yes,-0.957147934916586,high
32g72WkrXVVwSkpdDdfu6NzA6DM62aaXpGF3o68opump,0.4682321758614892,yes,-0.5377177474161434,high
ETG9B8THbGSiuLj6VopThzJt97BxY5LYiQrLPr99pump,0.017707487702994584,yes,-0.8239306537912044,high
CzPRpCBRRF5qa2GY4ixiUEVMNZ3SEEiPMFobj3Eppump,0.16488999439967808,no,-0.6296595153629542,high
Cbug77PvciXDvgjkhvK5V13XA9HgfpjitCazmSmApump,0.0462834852876967,yes,-0.911525738031695,high
2Xe8sV8J6FP8Yi5b2sDghRh8uPX4zmN12GXAfUvVpump,1.0,no,1.864711712966764,low
aos72dxPzrwMrm9fLB7ihBa1pkXFrK2ZZumUpvCpump,0.04641165012686404,yes,-0.9142428060303289,high
4DqBvzuALdJLjGd6MhGHfRTQxJh8VZu7DqkGeWJApump,0.050241550460236054,yes,-0.9177876666741092,high
6SV5xwcdqDBF5vqGkJjst1FszCch9PnaRoiqi58Rpump,0.31127201164643614,no,0.07063914686631594,medium
Amber7mWGuganyBEeE6YPDwWQeEhXqAb1Epr4QxSk8TM,0.038432127044338,yes,-0.9269030519682024,high
69TGp7tVxPVg97QiJTNeqHXGjJP3MciEKpECG9uVpump,0.08464130543068696,unknown,-0.5892504324018428,high
Ax6iJC5WUwvobCUEYaa2RAcMThuv4wFi64GA7Poapump,0.07563279877477347,yes,-0.8912425012443049,high
sRjxqXp4FEx9oYwnqf7EnzV3osie8i9AtGghXcfpump,0.6887922464187607,no,0.8130425699450449,high
BQ8stHu2kjV4ttjUQwqSwdqkL7chdYAtLNSgiFBApump,0.09018779126854479,yes,-0.4931741248019435,high
EBrN1GZDEHN9jymQ3VFgwhNGqAKa6jUMETYmi2h3pump,0.04269676943450659,yes,-0.8952701559366587,high
4A324MToaPujURXwdUES6qgh241JbqZ8dojiKsL6pump,0.029302597107392036,yes,-0.8854477244196941,high
878ZqS8QGDTK7PjBDv4gMkzm2Ke3T4pnHbXuK1C22zmT,0.7501805640891435,no,2.4773757457152765,low
9NjNRSqkkvnJc7ZpTLWHn3u6BqZdanbbb6rCiXKcpump,0.041645366157201054,yes,-0.9261064768409467,high
3pMWSScxR32PU4Y6pXRvA3uyPgcZthz1Cn2o1U46pump,0.050924033193096505,yes,-0.8375078381160787,high
HjQpoSuGewTosqSAhwGKKhm6g2UhPuhgKdBcsnBHpump,1.0,no,-0.5003381005658535,high
95EpPiCr2zDgs5teAWMzxQUQKzY5vU4mYogtUYimpump,0.0801556720802219,no,-0.8370207852415433,high
J7PnREAvfA8Qmsc2TSM41bXi5NFw1M6Uh2WkkGZtpump,0.21029387790564094,no,-0.12240782625525667,high
3tMCKaNN2QdfJqwUXQ91Y47tnEYExw6MNBqCntv8pump,0.41655651863753024,no,-0.41876803820659986,medium
tj4bAgzFfwhXtbUgEPCPWeY1fJySbnMkmNhijTVpump,0.25894369552169794,yes,2.3179594519747466,high
CGUKHx4EkDtGJLJgTWH9TLTzGiHgJWcQkYJ5H2Mfpump,0.7427699496357834,yes,0.2044897258231921,high
H2EP46G6qTrtcNxj6XJPgc8rjKFLAcPVie1fjcBxJYZH,0.8831359984682675,no,1.3942504143588548,low
2qWRGfx4aAtsDzJqViH1gTMvT352ExfWKwLXkciYpump,0.08654481407343048,yes,-0.6516086171921748,high
Aj2TzzGtjsyGs2FHVVqvLvDg4VqnfhEpUX8cxHSKpump,0.22808705291334055,unknown,-0.4141090550437476,high
CrRfffRojuv6BtcbMB6nLqGLFB2FyWgJXCZze7i5pump,0.9984976047584715,no,-0.09571582410790434,low
7a3Db4K7KVDj7iBJnByQHLQgN8w6kXy4kRthGBPUpump,1.0,unknown,0.37707677143143026,high
GXnzhECFp2uCs2H52KPQ3e1XK6nmoPgywHjHANX5pump,0.05413136489625015,yes,-0.9087976476305806,high
xXwrGqQdwkipBQfyCdcUmBGozojzLLoPUQTRDmstwxg,0.17754124307345354,unknown,-0.8270311635063604,high
CCnk7YH7t5nT6z7up8w7C6LaaoLRFdMxCuiTK57Kpump,0.04332250673856324,yes,-0.8521318257145549,high
tmfSokb3yAA8NjQMgcjJwXdyJM7RtUspngvkf3vpump,0.22797366510881487,no,-0.7679194376506294,high
8xzHjE3ZE4LFzhb2WVhZ8kgrwXkVTWfAv6SX3J5epump,0.05039393588397397,yes,-0.928749201414837,high
BfW2St8WpMjaTssw7ByC4pNZMFomsY6quMQzsZq1pump,0.05854235776214527,yes,-0.3790454526359495,high
8TVkoKQtqppXss4gjH8pThSrZ6WvqDw1JLTqe7jMpump,0.05472501390257484,yes,-0.253856693001803,high
2WgNeNqUHHJnYmtikHztp2x85oHhiBZrCjK737oSpump,0.08972637065481182,yes,-0.8407451242591959,high
BPkDZgzLRAudUFD1xrBsgyQZhekHmhEVPmTPXjiRpump,0.9937327303498034,yes,4.80126814245722,high
GsavCtL3v8XHeMfT2PvdxVEWbAzt1JAzpUg7ku3Cpump,0.2920569293787201,no,3.8199612202289486,high
F1SwNCkuSk7Cdg7riepSKMkqZDmYtnSYML3AVEGFtHuq,0.08428737279454919,yes,-0.7808222728666752,high
gMUiotkXkhfPnNTKPW1PEhHYr7JpDZGU4oyhPtBpump,0.32850901945425254,unknown,0.011839225232904487,medium
GrQhhXgcj9e8b5yxWaAJHjmgVtkqJZxt46WAWNAJpump,0.19338490841755115,no,-0.6275121197420066,high
ctGLqj9AggXQ5QTVrZepVPJ8tLiTXSqKkw6PSFbpump,0.08552116513195196,yes,-0.8442367934826825,high
CSXDuHeqHNb2t9bHQavsf6vNFahHTF4aqS64tGRjpump,0.041969723569697574,yes,-0.9524226083615243,high
ByXTsen3ftsd7SsqgXpSZqrEeoMV8Smhz1vox9j6pump,1.0,no,13.423634948553458,low
5rSTmyUhmuWckncNKNoUuwCzFAuFQ99fW4UNM7ippump,0.13747016398802048,yes,-0.8580920295437451,high
5meuKR5Nn8LLHhj1Yuny7iJ46k8AZEr1P4CAStW4pump,0.08233832815856341,yes,-0.6944230012678757,high
EqH6pMeLpZG1Lb5hUXkeWvwX8FK1Adn7eBP6RW52pump,0.24449151292185436,unknown,-0.4555564197038018,high
njnzrLCwnwTN4T2oVxkHvemnoxGndiJzxAn9Sywpump,0.080343459102372,unknown,-0.9108468678263958,high
D9xRrKghgaEQM1suD5NLH6YqKzkxYh4LnMuxTeqGpump,0.3577583811394305,no,3.786843549014696,medium
9Ns7G4hbmpcnLSD19orA9KMBjktdpiEqnMTa6mQpump,0.30138189618565064,yes,1.830053294019056,high
4uCRv65cB7gqt4uErxjYKmjbV3QLoGqHqTqJ7Ngkpump,1.0,yes,-0.15699155102360354,high
Aewg9jmNFCGKBdAytiiNmDP7vups2yGjZXstZt2Rpump,0.06170992703035579,yes,-0.8922993062969945,high
84SvyHvwVchpKnnd2tPvVwMSGizunpj6HQ51R1Ngpump,0.07969969750951819,yes,-0.932247807633139,high
H1RFCwDHHeudRAspdnSi2Zm1Bb5argMvZ8Jqrq7apump,1.0,yes,1.5231736715675843,high
6vnuyqBh1eyL8Ti7QN9EdbLfMGkmG4DFDGLUftsapump,1.0,yes,0.6446003175698884,high
FTfvFkqJ3tkbU42iaNFH3NricLy3npsYYQDnV18Dpump,0.18661115856049243,yes,-0.7549596771014139,high
F7bL3jFJRXosvuws8dXEeNkMVAGnqw2gtzCUqtFVpump,0.0515682016787134,yes,-0.7354911164520829,high
HmoUutz4x9NAULM2HWJ7CaZL3nG2r4NYvT3uCK34pump,0.9436007662341798,yes,0.3667149952956689,high
FnyU17zyUzg5aeep5B1RqEoSkiXAmUqWkT7tKNhZpump,0.6592932423606382,yes,28.38909875337638,high
FDXSfkkkuuepfTHqDEuJw9Vo167TWZZYi2xBAcYSpump,0.06547640377722382,yes,-0.8217255654378658,high
7KLjymWa2rd6n6kSFfXffXBx3zjYzM4b9ATG8j33pump,0.050918374173562125,unknown,-0.8670376463184306,high
2xWC3JimdvJAVFrRsnjdTGvSfs1fYfcg3swg5uZRpump,0.523051929053634,no,-0.2998243240782293,medium
3ZzKNccNAPq3PcjP8Q3vazdzz8zSix22iS76Nc9Fpump,0.06900353520632514,no,-0.7215176860365853,high
HRkVmnKVddVMrVYw5BqqFtxV73rMtDX6vMu4F5bCpump,0.05586464863337816,unknown,-0.9663061506414681,high
GfFztaoBqGpPLnNtcFQr3qRGZoe11ZMUnoQfcjwQpump,1.0,no,0.22548466182741012,high
C56MYAKW8mxcvxWqkkULJrtzdxTGEMN3CX45QCFppump,0.8303706660946406,no,0.3827449542070925,low
uinsV3gfxPfeMTsWgyXStWn1H65Cwfmn2TMyfsxpump,0.8804146615191785,yes,0.6602787880409166,high
SNZuqqUzeuLvyMtA4QpQAJALPT6zqqQr4BWjisxpump,0.026693594096772567,yes,-0.9695744334362268,high
5QRUDycjJHKdzaZXLNL8DQdMyJPH4hX9G9rPbrErpump,0.04438377596580089,yes,-0.8924890301469032,high
5bjnpmfdFwcqWZcmg5ibfVdrPBt58DKGE6K5ZJThpump,0.76359741255076,yes,-0.24323387789510267,high
C2jnb9npwNywHeEVh9TcCRFP5A7sBcKp42CyBMQkpump,0.08949270423155431,yes,0.025034390930879002,high
9UDjhm95NsUh8FJ8g3PGY7hH1GFZpj2LafMSXUCnpump,0.6696619089393484,yes,0.8010008173015758,high
Ak7UfV2dSfGxcMbZUNMWiSmqV6bFtBp8pV69smXmpump,0.17352094733725387,no,-0.6311172183226308,high
fsaem1XGVV8ACwQrAjGRGgjtA1H25Do7GPYBATWpump,0.46774928809157856,no,0.1450289632321133,medium
GxfUTsYyLYbzGAC3dpHiwmMWpHoLyiXp9LbUdgAB73ZG,0.4168300832939442,no,-0.6532308449042499,high
AVNJg82D3Q5qbxYVANxjvr9Hu4eVU1ytVsPbw8Frpump,0.21369517055532383,yes,-0.4057184071835059,high
A8wtA6g2kkpny6MYF4oH6jJWfCY6NgmazrGtFWowpump,0.9245653459306452,no,0.4948977283967288,low
4ZZ5PWg3FvFSs26WzpXidpXh6tnr5SA6haByWHKKpump,0.01480962749606209,yes,-0.9033939262202629,high
QxuMVPTGvcCg2zeFChWs2YawXLnwN7WaMPUobXcpump,0.031453751788931804,yes,-0.6641593652096902,high
ChFHgA9Dpq9R5hESG9fMuCzHXtdnWrAyxoytKkKVpump,0.22670683832539976,unknown,-0.8460566705271024,high
JBsJo3sDUytQntpL52pyKEUXEHeoyR4yAJrDrWfkpump,0.04553235091504696,yes,-0.8419705716242025,high
2EopbPpfgRn9KstYVMHYgdsMQEiG4xpyAR991gcPpump,0.09924346255636668,unknown,-0.5925058467535027,high
3sZwiEdc4tcNAb1yWa53WzKvLxtRmJFT8zU24JUjpump,0.0636193183256783,yes,-0.9061062874037893,high
E2MFW22cckJLJdBhDLhFFQ4GopU9rvjhCdeBXVzMpump,1.0,yes,0.03243900379805654,high
EizrpQXBLaDznLzjcKfwr1o2ARaHV6ScyFCpYY51pump,0.041927038868711186,yes,-0.9365305132399361,high
HzK7MZL3tSuexAM9qvKWAPGVjJqjZGHVMkaoEfFqpump,0.036127521777324444,yes,-0.9378899930368465,high
9e67eL2uxWBDSos4xoy2XM6CPtdDk3fFM3bhVcgzpump,0.18183100512918451,no,-0.7798667227433885,high
5BAJZn6grs6dpWMQQRxGJP7XjL1HMqU9xLAH8Kw8pump,0.05124399207786416,yes,-0.934311701649189,high
EmFwmeFefvYWUGX4E7D4eXepZL5y3ChV8MjQS5f9pump,0.3305274854036433,unknown,-0.30935497659925665,medium
66FPCpEaKWNMycsYux2NxWt4AeHpu1uoLANmYDQppump,0.18591366274564503,no,-0.705966080973504,high
EQsey8uRo255AGaY1YBjsjd2MihXmtodrimqST4fpump,0.9543494125795425,yes,-0.7725941049534636,high
4HYm2XDGHhajfXT6Wzz9npRX11DgknU5BQTduYPKpump,0.11431133346215272,no,-0.7714096829839105,high
5KVF2MMzcEDbCtJU1RHhH7codCbzSA8yMNjXMjurpump,0.6615617790320886,yes,0.31743092611849216,high
DxznhLphGFH3Pfc75WmPk7mLFGyCMS4CmqrEimmepump,0.0613393953743261,yes,-0.854413038611256,high
5KxzLSDLtzjoZ661XDLVkWPaadSzfqqZeBNyHanDpump,0.3295294795523485,no,-0.402810163186205,medium
8fcS95W25nLcX6gvJyJx6rskFnyTCQJz3h9GcZ8Wpump,0.06886953718578101,yes,-0.7686222655705375,high
BdVDPTVtVdke2RRCMQcGZk5sEJxZtLz97KswFybjpump,0.4001250767219662,no,-0.3285462119069291,medium
QcyTKwZt5w7DxDdGrt6az8bz7tgichJK3zoRNoepump,1.0,yes,0.7401094539318825,high
6ULxg7hQYKsQnRd1k19ocA6nxtpHJt2K4HkRdZvc7ng8,0.07290961274226176,yes,-0.8233906115581783,high
2ptUdmHPg4xCS5EWChwLcANL81U3pEJa8gARi7Cwpump,0.07298428142312739,yes,-0.8237418777532752,high
23UWbQ1NJJ9ZyxSvbAPv98aTKEcgz2f69EUpQXYDpump,0.0357115889099281,yes,-0.9515523615821092,high
J2MwPfzGJopVLSwHe5YruTnoza6J4PNWqGL8EwNfpump,0.4582028505147962,no,1.0599344820864638,medium
CEm8yeUHdzMP5xsRfvAfdHxviPTiDDJiviEthWjBpump,0.20790941894865128,no,-0.5885846153160399,high
B3qEA9fAK4cLR6k4iBPi7NVPkjTUv3wTMbmiFWdtpump,0.3205613135311326,yes,-0.5105844710422588,high
5BDiAcAdeLEKweyV56F7SeNZy1DsK52AND7EoWCjpump,0.16675215496947282,unknown,-0.8107268821638925,high
GGNVfH7BPVfa58VTNXTMog6nePHwzneBJWmuvhxwpump,0.013894702323036296,yes,-0.8181774648483838,high
CdNx3eqEtWN3ZVeamwwVNyb75hb6nTa3SjEo9Ccspump,0.019128162805334897,yes,-0.7683881368894049,high
HmcCJ2d5ZBGi3AWzNXDh4NXzpyzX8jKL4Mjz37iDpump,0.11729039250014864,yes,-0.4140599296696,high
75Jgm5C8k9x5YWUJajKwKqFfMQygDD7VoPnuDBrJpump,0.7981115180058043,unknown,0.6378533913884799,medium
F15Vp1vqJdQ58Usk4T4GDcL7YGegcp1pznHrpt9opump,1.0,no,25.754977264705577,low
8kCR8amQVXsjYigXTVZBMPXz5U2uNNGfNyV3TDWkpump,0.2911365606709436,no,-0.5036560362744518,high
88UjFCAA7TyDFbMqjksjrrFaRAehKGbpBbhLqj2a6TyM,0.05812158314538116,yes,-0.9152279692463837,high
7J3n9UrmexjM5friCnDM4Cwd4VZWXG5mBoA67oV9pump,0.08266216841890028,yes,-0.7795531343159858,high
CYtCM861aHHyRnpsvrjt6fpTRNfe5ZfyKSWyY178TtVs,0.044279358183054326,yes,-0.9324652536482776,high
9MMJykVDgxbLczvfcpUbmyr4UtGh4xtRKRAnsfudpump,0.7779147799233038,yes,-0.46047061496027664,high
E3Wnm5LbWizBhyxY8nfXruS3PkzeuNEKcHs6dyK8pump,0.7072541576180111,unknown,3.155568008640959,high
AMpHeSrLZYe19qD5nXpMLLASSuHxvZggmAFcH6Dhpump,0.21216502162126144,no,0.7998546061314832,high
